Date,NEE,FSLR,ORA,XOM,CVX,COP,SSE.L,DRX.L,BP,SHEL,ENGI.PA,VEOEY,TTE,NDX1.DE,S92.DE,RWE.DE,EOAN.DE,NPI.TO,TA.TO,SU.TO,CNQ.TO,IMO.TO,AGL.AX,ORG.AX,WDS,STO.AX,9531.T,9532.T,5020.T,1605.T,EGIE3.SA,CPFE3.SA,PBR,0916.HK,0968.HK,0883.HK
2013-04-22,14.206999778747559,38.75,18.38608741760254,52.35646438598633,68.48761749267578,37.54560089111328,1536.972900390625,606.737060546875,19.73540496826172,33.684669494628906,7.027724266052246,3.436040163040161,22.558265686035156,4.58664608001709,16.92317008972168,18.462350845336914,6.591127872467041,10.048296928405762,9.597614288330078,17.98366928100586,8.641935348510742,29.63649559020996,8.080531120300293,6.907698631286621,17.65749740600586,7.43064546585083,2099.099365234375,1563.78271484375,310.41162109375,800.5150146484375,9.048182487487793,12.169062614440918,4.767786979675293,5.610098361968994,,5.721782207489014
2013-04-23,14.242566108703613,40.34000015258789,18.61431884765625,53.07563781738281,69.02228546142578,37.80075454711914,1537.965576171875,586.4349975585938,19.96082305908203,34.28411865234375,7.152717590332031,3.496854543685913,23.043962478637695,4.61110782623291,17.496673583984375,18.806718826293945,6.761142253875732,10.085930824279785,9.351871490478516,18.14715003967285,8.506498336791992,29.888246536254883,8.235330581665039,6.952158451080322,19.35978126525879,7.43064546585083,2072.285888671875,1545.3416748046875,320.36474609375,806.489013671875,9.422160148620605,12.34887409210205,4.942803859710693,5.625747203826904,,5.82974100112915
2013-04-24,14.322568893432617,45.11000061035156,19.41768455505371,53.15290069580078,69.4922866821289,38.114776611328125,1541.9371337890625,597.3870239257812,20.181434631347656,34.64900588989258,7.260515213012695,3.5631983280181885,23.395009994506836,4.754385948181152,17.58129119873047,18.93673324584961,6.795638084411621,10.128945350646973,9.36552619934082,18.612464904785156,8.713973045349121,30.582435607910156,,,19.787811279296875,,2087.60791015625,1578.53564453125,329.07366943359375,795.39453125,9.232571601867676,12.366272926330566,5.0895915031433105,5.625747203826904,,5.995830059051514
2013-04-25,14.30123233795166,44.470001220703125,19.609394073486328,52.34458541870117,69.62744140625,38.186737060546875,1538.958251953125,613.3173217773438,20.277355194091797,34.935707092285156,7.161703109741211,3.5880773067474365,23.601783752441406,4.743028163909912,17.17701530456543,18.85591697692871,6.743894577026367,10.17733097076416,9.379173278808594,18.606172561645508,8.702446937561035,30.902828216552734,8.183731079101562,6.863241672515869,19.87636947631836,7.43064546585083,2091.4384765625,1541.6536865234375,324.71917724609375,790.274169921875,9.248154640197754,12.412674903869629,5.0698323249816895,5.625747203826904,,5.979222297668457
2013-04-26,14.319009780883789,44.08000183105469,19.86501121520996,52.302978515625,70.52635192871094,38.54001998901367,,,20.238985061645508,34.81060791015625,,3.6295416355133057,23.5056095123291,,,,,10.215144157409668,9.48157024383545,18.411251068115234,8.523788452148438,30.498502731323242,,,19.57133674621582,,,,,,9.248154640197754,12.412674903869629,5.0895915031433105,,,
2013-04-28,,,,,,,1550.873291015625,611.8238525390625,,,7.345853328704834,,,4.868834018707275,17.900951385498047,19.05620765686035,6.751286506652832,,,,,,8.173412322998047,6.829898834228516,,7.412477016448975,,,,,,,,5.633571624755859,,5.954306602478027
2013-04-29,14.447016716003418,45.56999969482422,20.011077880859375,52.42776870727539,71.27836608886719,39.187705993652344,1545.908935546875,610.8282470703125,20.445207595825195,35.17549514770508,7.321149826049805,3.756700277328491,23.899930953979492,4.987649917602539,17.675308227539062,19.210824966430664,6.780855178833008,10.388005256652832,9.672699928283691,18.637617111206055,8.633289337158203,30.559547424316406,8.18889045715332,6.846570014953613,19.87636947631836,7.479092597961426,2129.7431640625,1556.4063720703125,328.4515686035156,802.2219848632812,8.946895599365234,12.28507137298584,5.431155681610107,5.563152313232422,,6.012439727783203
2013-04-30,14.583913803100586,46.560001373291016,19.846755981445312,52.891380310058594,71.68378448486328,39.54753494262695,1549.880615234375,613.3173217773438,20.91041374206543,35.430931091308594,,3.8092219829559326,24.159597396850586,,,,,10.560866355895996,10.109577178955078,19.750595092773438,8.515145301818848,30.57479476928711,8.090852737426758,6.779882431030273,19.50737953186035,7.3761420249938965,2168.04736328125,1585.9117431640625,329.07366943359375,803.9288330078125,9.258544921875,12.511283874511719,5.482690334320068,,,
2013-05-01,14.459461212158203,45.779998779296875,19.527231216430664,52.011741638183594,70.66146850585938,39.259666442871094,1536.972900390625,611.8238525390625,20.77613067626953,35.28498077392578,7.401997089385986,3.7732861042022705,23.919164657592773,5.066277980804443,17.670608520507812,19.189741134643555,6.761142253875732,10.523061752319336,10.020840644836426,19.222400665283203,8.356656074523926,30.193374633789062,7.791572570800781,6.67985200881958,19.089187622070312,7.279246807098389,2183.369873046875,1604.3524169921875,325.9632873535156,799.6616821289062,,,5.353855133056641,5.594449520111084,,5.879567623138428
2013-05-02,14.530573844909668,46.439998626708984,19.764585494995117,52.67741012573242,71.70138549804688,39.88116455078125,1555.837646484375,616.3043823242188,20.876848220825195,35.67591857910156,7.514286041259766,3.7732861042022705,23.80375099182129,5.119569778442383,18.098388671875,19.52005386352539,7.000146865844727,10.512250900268555,10.130053520202637,19.379596710205078,8.492088317871094,30.384092330932617,7.6212944984436035,6.696523189544678,19.064184188842773,7.315581321716309,,,,,9.274124145507812,12.592483520507812,5.474100589752197,5.633571624755859,,5.887872219085693
2013-05-03,14.534138679504395,46.0,20.084115982055664,53.503578186035156,72.5533218383789,40.50922393798828,,,21.083078384399414,36.00431823730469,,3.8396291732788086,24.174034118652344,,,,,10.474438667297363,10.211970329284668,19.549375534057617,8.52090835571289,30.529029846191406,,,19.149202346801758,,,,,,9.178030014038086,12.604087829589844,5.436882019042969,,,
2013-05-05,,,,,,,,,,,7.404243469238281,,,4.922125816345215,18.159500122070312,19.523569107055664,7.053341865539551,,,,,,7.652252197265625,6.718754291534424,,7.43064546585083,,,,,,,,5.719640254974365,,5.970917224884033
2013-05-06,14.329681396484375,47.689998626708984,20.549697875976562,53.83640670776367,72.41230010986328,40.70547866821289,1556.8304443359375,609.8327026367188,21.087867736816406,35.837520599365234,7.41322660446167,3.875566005706787,24.1788387298584,5.066277980804443,17.37445068359375,19.446256637573242,7.1045308113098145,10.528460502624512,10.252928733825684,19.373315811157227,8.506498336791992,30.46800994873047,7.703854084014893,6.9188151359558105,19.154203414916992,7.588098526000977,2233.165771484375,1655.986572265625,332.80609130859375,803.9288330078125,9.115703582763672,12.58088493347168,5.491281509399414,5.711815357208252,,6.053962707519531
2013-05-07,14.528796195983887,43.43000030517578,20.40363121032715,54.17519760131836,72.28890991210938,41.11111068725586,1557.8231201171875,605.8499145507812,21.135835647583008,35.79581069946289,7.494073867797852,3.800929546356201,24.303871154785156,5.33273983001709,17.863344192504883,19.474369049072266,7.134166240692139,10.51764965057373,10.218796730041504,19.77574348449707,8.610238075256348,30.193374633789062,7.636772632598877,6.9188151359558105,19.019174575805664,7.660772800445557,2240.827392578125,1674.4273681640625,330.3177795410156,818.4369506835938,9.388395309448242,12.633088111877441,5.577169895172119,5.625747203826904,,6.137006759643555
2013-05-08,14.390124320983887,45.209999084472656,20.869220733642578,54.50205612182617,72.47691345214844,40.94752883911133,1564.773681640625,606.8456420898438,21.18923568725586,36.28061294555664,7.431191921234131,3.7898716926574707,24.467374801635742,5.39564323425293,17.95736312866211,19.397064208984375,7.0991435050964355,10.496044158935547,10.22562313079834,20.184463500976562,8.584305763244629,30.39934730529785,7.739973545074463,6.935486793518066,18.97916030883789,7.769778251647949,2229.335205078125,1678.115966796875,322.8529357910156,822.7042846679688,9.34943962097168,12.638885498046875,5.525637626647949,5.860479354858398,,6.10378885269165
2013-05-09,14.194561004638672,47.119998931884766,20.52231216430664,54.47812271118164,72.64143371582031,40.941001892089844,1565.766357421875,603.85888671875,21.009584426879883,36.08774185180664,7.476108551025391,3.6765353679656982,24.35196304321289,5.42097806930542,18.709503173828125,19.576274871826172,7.096447944641113,10.296173095703125,10.239278793334961,20.090145111083984,8.61312198638916,30.16285514831543,7.827691555023193,7.024402618408203,18.62908935546875,7.806112766265869,2256.149169921875,1685.491943359375,325.3412170410156,848.30712890625,9.365022659301758,12.61568832397461,5.488415718078613,5.938724040985107,,6.128702640533447
2013-05-10,14.223006248474121,49.34000015258789,20.78706169128418,53.94550704956055,72.40054321289062,40.71202850341797,,,20.965890884399414,35.99909210205078,,3.6820638179779053,24.222122192382812,,,,,10.431227684020996,10.287063598632812,20.146738052368164,8.618884086608887,30.101831436157227,,,18.649091720581055,,,,,,9.365022659301758,12.673690795898438,5.402526378631592,,,
2013-05-12,,,,,,,1580.6595458984375,594.400146484375,,,7.514286041259766,,,5.669968128204346,19.499250411987305,19.453289031982422,7.053341865539551,,,,,,7.832852840423584,7.052189350128174,,7.781892776489258,2313.605712890625,1692.86865234375,325.9632873535156,785.1534423828125,,,,5.876128196716309,,5.979222297668457
2013-05-13,14.155445098876953,50.45000076293945,21.015281677246094,53.92157745361328,72.17727661132812,40.56155776977539,1599.52392578125,587.4306640625,20.88819694519043,35.993900299072266,7.444667339324951,3.756700277328491,24.279829025268555,5.555520057678223,19.8424129486084,19.40409278869629,7.012928485870361,10.533856391906738,10.321187973022461,20.15302085876465,8.532434463500977,29.91874885559082,7.781253814697266,7.024402618408203,18.604084014892578,7.7092204093933105,2309.775390625,1674.4273681640625,330.3177795410156,796.248046875,9.344245910644531,12.68528938293457,5.393937587738037,5.876128196716309,,5.946004390716553
2013-05-14,14.256783485412598,50.619998931884766,21.490005493164062,54.52601623535156,73.44044494628906,41.255035400390625,1579.6666259765625,575.9805908203125,20.931900024414062,36.35877990722656,7.393014907836914,3.734586238861084,24.337528228759766,5.075888156890869,19.974040985107422,19.260019302368164,6.9779052734375,10.425817489624023,10.45771598815918,20.38567543029785,8.636171340942383,30.201030731201172,7.719332218170166,7.113320350646973,18.559072494506836,7.7637224197387695,2359.571044921875,1700.2451171875,333.42816162109375,798.808349609375,9.388395309448242,12.818695068359375,5.31090784072876,6.110860347747803,,5.995830059051514
2013-05-15,14.429238319396973,50.06999969482422,21.526517868041992,54.603797912597656,72.8541259765625,40.83632278442383,1581.65185546875,573.9894409179688,20.8687801361084,35.67755126953125,7.348099708557129,3.803964138031006,24.09709358215332,5.26721715927124,20.35951042175293,19.1616268157959,6.937492847442627,10.328584671020508,10.348493576049805,20.259916305541992,8.584305763244629,30.17811393737793,7.657412528991699,7.06886100769043,18.50405502319336,7.7092204093933105,2348.07958984375,1685.491943359375,330.9398498535156,796.248046875,9.494873046875,12.865097999572754,5.31090784072876,6.251699447631836,,5.91278600692749
2013-05-16,14.29944896697998,48.369998931884766,21.051803588867188,54.28064727783203,72.7060317993164,40.842872619628906,1590.588134765625,575.9805908203125,20.757102966308594,35.55080795288086,7.458142280578613,3.76542067527771,23.832603454589844,5.2313971519470215,19.8424129486084,19.256505966186523,6.9536590576171875,10.263760566711426,10.430407524108887,20.178176879882812,8.564131736755371,30.27729606628418,7.714171886444092,7.185563087463379,18.49905776977539,7.830338954925537,2359.571044921875,1689.1802978515625,332.80609130859375,791.98095703125,9.367619514465332,12.9057035446167,5.319498538970947,,,
2013-05-17,14.418573379516602,49.97999954223633,21.51738739013672,54.91501235961914,73.09693145751953,41.418582916259766,,,20.859071731567383,35.804298400878906,,3.789139747619629,24.188461303710938,,,,,10.263760566711426,10.553282737731934,20.70008087158203,8.757201194763184,30.559547424316406,,,18.689098358154297,,,,,,9.42735481262207,13.033308029174805,5.3624444007873535,,,
2013-05-19,,,,,,,1634.274169921875,595.8936157226562,,,7.485091209411621,,,5.317887783050537,21.06464385986328,19.270559310913086,6.983293533325195,,,,,,7.6832122802734375,7.268923759460449,,7.95751428604126,2401.70703125,1759.2554931640625,344.0032043457031,811.6094970703125,,,,6.337769031524658,,6.012439727783203
2013-05-20,14.265674591064453,54.88999938964844,21.31654167175293,55.36982727050781,73.90241241455078,41.88962936401367,1664.0614013671875,592.9066162109375,21.072702407836914,35.85710525512695,7.422207832336426,3.836577892303467,24.356769561767578,5.163252830505371,22.033023834228516,19.453289031982422,7.12877893447876,,,,,,7.698693752288818,7.396740436553955,18.854135513305664,7.927234172821045,2405.537109375,1740.81494140625,357.066650390625,834.6522827148438,9.502665519714355,13.050710678100586,5.4139790534973145,6.275173664093018,,5.987525463104248
2013-05-21,14.310115814208984,55.630001068115234,21.407838821411133,55.53740310668945,74.5894546508789,42.07280731201172,1650.16064453125,588.4261474609375,21.15039825439453,36.11058807373047,7.410981178283691,3.833613872528076,24.568355560302734,5.264595985412598,23.03431510925293,19.544649124145508,7.185356616973877,10.279970169067383,10.532804489135742,20.643489837646484,9.123164176940918,31.093534469604492,7.770932197570801,7.485657215118408,18.549072265625,7.933290004730225,2401.70703125,1740.81494140625,358.9328918457031,831.2384643554688,9.739001274108887,13.427733421325684,5.431155204772949,6.056089401245117,,5.987525463104248
2013-05-22,14.073665618896484,52.400001525878906,20.714019775390625,55.17236328125,73.99129486083984,41.47128677368164,1612.431396484375,583.9458618164062,21.014446258544922,35.6881103515625,7.316658973693848,3.738736391067505,24.24616241455078,5.1719889640808105,22.282169342041016,19.312726974487305,7.126084327697754,10.242154121398926,10.566929817199707,20.43598747253418,9.1116361618042,30.956218719482422,7.626453876495361,7.41896915435791,18.118972778320312,7.787944793701172,2279.131591796875,1652.2989501953125,342.1369934082031,780.0328369140625,9.790940284729004,13.416129112243652,5.2565131187438965,6.040441036224365,,5.838045597076416
2013-05-23,13.906545639038086,51.58000183105469,20.869220733642578,54.932987213134766,74.26963806152344,41.50434112548828,1594.5596923828125,576.4785766601562,21.23294448852539,35.804298400878906,7.3031840324401855,3.78617525100708,24.443330764770508,5.1719889640808105,21.404388427734375,19.140544891357422,7.082978248596191,10.242154121398926,10.48501968383789,20.322797775268555,8.99349308013916,30.60530662536621,7.445854663848877,7.246695041656494,18.314014434814453,7.642605304718018,2282.9619140625,1678.115966796875,333.42816162109375,766.3781127929688,9.775357246398926,13.387127876281738,5.1849365234375,6.259523391723633,,5.779914855957031
2013-05-24,13.742975234985352,51.54999923706055,20.695764541625977,54.77737045288086,74.29924774169922,41.33247756958008,,,21.130971908569336,35.59306716918945,,3.682403802871704,24.587594985961914,,,,,10.220542907714844,10.437235832214355,20.090145111083984,8.961795806884766,30.551916122436523,,,17.74388885498047,,,,,,9.739001274108887,13.671344757080078,5.210703372955322,,,
2013-05-26,,,,,,,,,,,7.323397159576416,,,5.21304988861084,22.431682586669922,19.309215545654297,7.139554977416992,,,,,,7.461334705352783,7.3467254638671875,,7.691051483154297,2175.708740234375,1619.1053466796875,325.3412170410156,751.0165405273438,,,,6.384714126586914,,5.788217544555664
2013-05-27,,,,,,,1616.4031982421875,584.4435424804688,,,7.381782531738281,,,5.277699947357178,23.444509506225586,19.267047882080078,7.177274227142334,10.242154121398926,10.614712715148926,20.020973205566406,8.967558860778809,30.544286727905273,7.378774166107178,7.280038833618164,,7.757667064666748,2137.404052734375,1585.9117431640625,327.2074279785156,745.8956909179688,9.676671028137207,13.6249418258667,,6.431661605834961,,5.887872219085693
2013-05-28,13.693196296691895,51.11000061035156,21.270902633666992,55.28607177734375,74.87967681884766,41.53739929199219,1557.8231201171875,577.4740600585938,21.169811248779297,35.64586639404297,7.215599060058594,3.720947265625,24.64048957824707,5.259354114532471,23.632606506347656,18.876998901367188,7.09375524520874,10.306974411010742,10.560107231140137,20.34166145324707,9.100109100341797,31.093534469604492,7.41489315032959,7.407853603363037,17.74388885498047,7.818228244781494,2217.843994140625,1630.16943359375,324.71917724609375,755.2835693359375,9.648103713989258,13.665542602539062,5.233608245849609,6.408186435699463,,5.788217544555664
2013-05-29,13.462069511413574,51.7599983215332,20.695764541625977,55.106529235839844,74.32294464111328,41.497718811035156,1553.8514404296875,575.4827880859375,21.1940975189209,35.73564147949219,7.208861827850342,3.6646134853363037,24.659727096557617,5.303036212921143,23.825525283813477,18.898080825805664,7.107224464416504,10.247269630432129,10.469671249389648,20.467422485351562,9.244189262390137,31.230838775634766,7.291055679321289,7.485657215118408,17.473833084106445,7.836395740509033,2099.099365234375,1526.9010009765625,314.76605224609375,749.3096313476562,9.523445129394531,13.381329536437988,5.130538463592529,6.189104080200195,,5.847716331481934
2013-05-30,13.578653335571289,55.150001525878906,20.686641693115234,55.112510681152344,74.09786987304688,41.16722869873047,1542.93017578125,570.0068359375,21.203807830810547,35.71979904174805,7.074118137359619,3.703157424926758,24.6789608001709,5.206934928894043,24.75636100769043,18.592365264892578,7.037177562713623,10.133291244506836,10.414017677307129,20.285064697265625,9.203845977783203,31.14667510986328,7.430374622344971,7.485657215118408,17.618867874145508,7.921176910400391,2087.60791015625,1512.148193359375,311.0337219238281,745.8956909179688,,,5.210703372955322,6.0639142990112305,,5.830716133117676
2013-05-31,13.562514305114746,54.38999938964844,20.83270263671875,54.14299392700195,72.70012664794922,40.54589080810547,,,20.83479118347168,35.04913330078125,,3.646824359893799,23.972063064575195,,,,,10.062736511230469,10.302712440490723,19.89911460876465,8.904163360595703,30.97836685180664,,,17.18877410888672,,,,,,9.596163749694824,13.021708488464355,5.087593078613281,,,
2013-06-02,,,,,,,1517.1153564453125,560.5482788085938,,,6.988779067993164,,,5.040942192077637,24.081144332885742,18.321792602539062,6.915938377380371,,,,,,7.471653461456299,7.407853603363037,,7.800058841705322,2076.116455078125,1501.083740234375,307.3013000488281,727.1203002929688,,,,6.181280136108398,,5.839216709136963
2013-06-03,13.68088436126709,53.33000183105469,21.307418823242188,54.73543930053711,73.49375915527344,41.041648864746094,1524.065673828125,567.5177001953125,21.08241844177246,35.302608489990234,7.013482093811035,3.741701602935791,24.337528228759766,4.878444194793701,23.989505767822266,18.43775177001953,6.926716327667236,9.905338287353516,10.1983642578125,19.829513549804688,8.713973045349121,30.748838424682617,7.466492652893066,7.4022979736328125,17.453828811645508,7.812171459197998,2091.4384765625,1504.7720947265625,306.6792907714844,747.6026611328125,9.487086296081543,13.079713821411133,5.159168720245361,6.157807350158691,,5.856215000152588
2013-06-04,13.718545913696289,52.619998931884766,20.704898834228516,54.33448791503906,72.82453155517578,40.7706184387207,1505.201171875,555.0721435546875,20.995019912719727,35.054405212402344,6.863017559051514,3.717982292175293,24.337528228759766,4.813794136047363,23.584379196166992,18.370986938476562,6.878220081329346,9.802209854125977,10.156624794006348,20.1079044342041,8.757201194763184,30.878915786743164,7.409733772277832,7.280038833618164,17.378816604614258,7.715276718139648,2003.3370361328125,1431.008544921875,293.6158447265625,743.3355712890625,9.632521629333496,13.09131145477295,5.087593078613281,6.400363445281982,,5.847716331481934
2013-06-05,13.628863334655762,51.029998779296875,20.659250259399414,53.652252197265625,72.00125122070312,40.73097610473633,1485.3431396484375,547.1069946289062,20.815364837646484,34.52104568481445,6.887721061706543,3.617175579071045,23.919164657592773,4.560435771942139,22.918806076049805,18.34287452697754,6.883609771728516,9.661094665527344,9.899230003356934,19.962377548217773,8.595829010009766,30.27448272705078,7.368455410003662,7.2355804443359375,16.953716278076172,7.575987815856934,1991.8458251953125,1408.879638671875,290.5054931640625,730.5340576171875,9.411770820617676,13.04490852355957,4.890044689178467,6.442711353302002,,5.7117228507995605
2013-06-06,13.879965782165527,53.2599983215332,21.216127395629883,53.999366760253906,71.42085266113281,40.922664642333984,1505.201171875,556.0678100585938,20.95132064819336,34.60554504394531,6.896703243255615,3.6705434322357178,24.034578323364258,4.816414833068848,23.43968391418457,18.54668426513672,6.961740970611572,9.579679489135742,9.843576431274414,19.968713760375977,8.618884086608887,30.136775970458984,7.347814559936523,7.307823181152344,16.85869789123535,7.5396504402160645,1961.2022705078125,1397.815185546875,276.1979064941406,716.8790283203125,9.388395309448242,13.010110855102539,4.930126667022705,6.316537380218506,,5.703221797943115
2013-06-07,14.132848739624023,53.09000015258789,21.006162643432617,54.7294921875,72.07823181152344,41.193687438964844,,,20.854204177856445,34.436546325683594,,3.673508882522583,23.952831268310547,,,,,9.823923110961914,9.78792667388916,20.031982421875,8.57277774810791,30.41985511779785,,,16.848695755004883,,,,,,9.34943962097168,12.841900825500488,4.766934394836426,,,
2013-06-09,,,,,,,1503.215087890625,553.5787353515625,,,6.833822727203369,,,4.859222888946533,22.986326217651367,18.41315460205078,6.932104587554932,,,,,,,,,,1965.03271484375,1419.9443359375,292.9937438964844,743.3355712890625,,,,6.4584808349609375,,5.728722095489502
2013-06-10,14.111323356628418,56.400001525878906,21.64518928527832,54.532005310058594,72.66459655761719,41.114356994628906,1500.236572265625,540.63525390625,21.014446258544922,34.8801383972168,6.813610553741455,3.6408944129943848,24.08266258239746,4.717692852020264,23.656719207763672,18.28313636779785,6.9078569412231445,9.671951293945312,9.72531795501709,20.12056541442871,8.598710060119629,30.748838424682617,7.451014995574951,7.391183376312256,16.658655166625977,7.6547160148620605,1976.5242919921875,1423.6322021484375,288.0172424316406,724.5599975585938,9.47929573059082,12.853499412536621,4.766934394836426,6.497910976409912,,5.618227005004883
2013-06-11,14.145400047302246,52.290000915527344,21.809526443481445,54.13701248168945,71.93018341064453,40.922664642333984,1493.2862548828125,547.1069946289062,20.922189712524414,34.84846115112305,6.84954309463501,3.6408944129943848,23.972063064575195,4.792826175689697,23.02008819580078,18.35693359375,6.948269844055176,9.6828031539917,9.634879112243652,19.658681869506836,8.509380340576172,30.159730911254883,7.3168535232543945,7.357840061187744,16.528629302978516,7.715276718139648,1972.6934814453125,1401.5035400390625,285.5289611816406,720.29296875,9.216991424560547,12.56928539276123,4.635236740112305,,,
2013-06-12,13.944528579711914,46.65999984741211,21.353059768676758,53.70614242553711,71.05365753173828,40.24181365966797,1503.215087890625,541.133056640625,20.766815185546875,34.70588302612305,6.91916036605835,3.643860101699829,23.827795028686523,4.855729103088379,23.20818328857422,18.420185089111328,7.047954082489014,9.557969093322754,9.447052001953125,19.55112075805664,8.392179489135742,29.754226684570312,7.167215824127197,7.124433517456055,16.2835750579834,7.557820796966553,1922.8975830078125,1379.374267578125,276.1979064941406,708.3448486328125,9.128689765930176,12.476478576660156,4.489221096038818,6.206136703491211,,5.482232093811035
2013-06-13,14.19202995300293,45.849998474121094,21.343936920166016,54.65766143798828,72.05457305908203,40.75080108642578,1504.2081298828125,547.1069946289062,20.922189712524414,35.03328323364258,6.937127113342285,3.697228193283081,24.020153045654297,4.936103820800781,23.38180923461914,18.300704956054688,7.015623569488525,9.639387130737305,9.593138694763184,19.816862106323242,8.531085014343262,30.289785385131836,7.3116936683654785,7.202237606048584,16.693662643432617,7.7092204093933105,1976.5242919921875,1412.56787109375,279.30828857421875,710.9053344726562,9.219586372375488,12.667890548706055,4.683908462524414,6.221906661987305,,5.5417304039001465
2013-06-14,14.299642562866211,44.709999084472656,21.20699119567871,54.208831787109375,71.23724365234375,40.34097671508789,,,20.800800323486328,34.56329345703125,,3.6408944129943848,24.092281341552734,,,,,9.715365409851074,9.488792419433594,19.589080810546875,8.450056076049805,30.228574752807617,,,16.668657302856445,,,,,,8.959879875183105,12.157461166381836,4.477768898010254,,,
2013-06-16,,,,,,,1501.2293701171875,547.6047973632812,,,7.080854892730713,,,4.815540790557861,24.134197235107422,18.508033752441406,7.109920501708984,,,,,,7.373612880706787,7.2355804443359375,,7.745555877685547,2018.658935546875,1460.513671875,292.9937438964844,732.2407836914062,,,,6.316537380218506,,5.7712202072143555
2013-06-17,14.46644401550293,45.34000015258789,21.070056915283203,54.765403747558594,71.79398345947266,40.942481994628906,1528.037109375,546.1112670898438,21.004732131958008,34.80093002319336,7.051660537719727,3.682403802871704,24.510656356811523,4.850487232208252,24.100435256958008,18.511545181274414,7.120697021484375,9.72622013092041,9.502705574035645,19.766237258911133,8.681564331054688,30.733545303344727,7.327173233032227,7.1411051750183105,16.75367546081543,7.660772800445557,1961.2022705078125,1434.69677734375,295.4820556640625,751.0165405273438,9.08194351196289,12.157461166381836,4.477768898010254,6.277108192443848,,5.788220405578613
2013-06-18,14.633240699768066,45.959999084472656,21.38958168029785,55.016746520996094,71.97164154052734,41.04825210571289,1523.07275390625,546.6089477539062,21.01930046081543,34.84846115112305,7.033693313598633,3.709088087081909,24.71743392944336,4.871453762054443,24.384992599487305,18.20583152770996,7.034483909606934,9.693659782409668,9.474876403808594,20.08892059326172,8.759699821472168,31.001314163208008,7.404575347900391,7.180006504058838,16.633647918701172,7.751611232757568,1972.6934814453125,1475.2667236328125,301.0806579589844,739.9216918945312,9.0559720993042,11.93704891204834,4.403330326080322,6.490025520324707,,5.779719829559326
2013-06-19,14.382143020629883,44.540000915527344,20.9787654876709,54.460166931152344,71.36756896972656,40.79046630859375,1489.314697265625,540.63525390625,20.684267044067383,34.473514556884766,6.750729560852051,3.572702169418335,24.297578811645508,4.577908992767334,23.854463577270508,17.601430892944336,6.835114479064941,9.514545440673828,9.314876556396484,19.937070846557617,8.724969863891602,31.085485458374023,7.265254020690918,7.057745933532715,16.603641510009766,7.642605304718018,1968.8629150390625,1464.202392578125,296.1040344238281,712.6122436523438,8.910537719726562,11.600631713867188,4.222959995269775,6.269222736358643,,5.524731159210205
2013-06-20,13.869196891784668,41.970001220703125,20.29408836364746,53.293182373046875,69.85728454589844,39.845218658447266,1478.3929443359375,535.1592407226562,20.237565994262695,33.950706481933594,6.65865421295166,3.463001251220703,23.604347229003906,4.3935699462890625,21.819168090820312,17.112991333007812,6.686934471130371,9.053202629089355,8.980960845947266,19.506816864013672,8.568705558776855,30.320396423339844,7.2497758865356445,7.06886100769043,15.918489456176758,7.672883987426758,1995.6767578125,1475.2667236328125,299.8365173339844,696.3968505859375,8.759905815124512,11.513628959655762,4.0282745361328125,6.158821105957031,,5.40573787689209
2013-06-21,14.048548698425293,41.369998931884766,20.166275024414062,53.55054473876953,70.43767547607422,39.89810562133789,,,20.256988525390625,33.89790344238281,,3.365159034729004,23.360239028930664,,,,,9.112910270690918,9.203570365905762,19.487842559814453,8.49925422668457,30.41985511779785,,,16.37859535217285,,,,,,8.313209533691406,11.165607452392578,3.950972318649292,,,
2013-06-23,,,,,,,1459.5286865234375,535.6571044921875,,,6.523909091949463,,,4.036248207092285,20.155237197875977,16.88809585571289,6.56569766998291,,,,,,7.193015098571777,6.913258075714111,,7.491206645965576,2014.828369140625,1512.148193359375,293.6158447265625,692.9830932617188,,,,5.843387126922607,,5.244245529174805
2013-06-24,14.057518005371094,41.25,19.86501121520996,52.95206069946289,69.18800354003906,39.230499267578125,1456.5499267578125,531.6746215820312,20.159883499145508,33.49656295776367,6.541875839233398,3.350335121154785,23.00874137878418,3.941894054412842,20.193819046020508,16.926748275756836,6.495649337768555,8.906654357910156,9.029654502868652,19.20944595336914,8.493468284606934,30.159730911254883,7.3839335441589355,6.796555519104004,15.868478775024414,7.382197380065918,1957.3717041015625,1471.5787353515625,285.5289611816406,681.0352783203125,8.41189956665039,10.881391525268555,3.813547372817993,5.677786350250244,,5.21874475479126
2013-06-25,14.168716430664062,44.47999954223633,20.577083587646484,53.32909393310547,69.56112670898438,39.54777145385742,1471.4429931640625,531.6746215820312,20.237565994262695,33.2589225769043,6.730517864227295,3.3888790607452393,23.14543914794922,4.375223159790039,21.3031063079834,17.295717239379883,6.643828392028809,9.09119987487793,9.134003639221191,19.215774536132812,8.612112998962402,30.5499267578125,7.368455410003662,6.802111625671387,15.813467025756836,7.466982841491699,1945.880126953125,1449.4498291015625,284.9068908691406,680.1818237304688,8.440463066101074,11.35701847076416,3.845040798187256,5.898589134216309,,5.320741653442383
